mark,group,bin,position_bp,epi_marg
ATAC,A549 G4+ enhancer,17,175.0,0.00765741802752018
ATAC,A549 G4+ enhancer,18,185.0,0.006639546249061823
ATAC,A549 G4+ enhancer,19,195.0,0.00628201849758625
ATAC,A549 G4+ enhancer,20,205.0,0.007557829841971397
ATAC,A549 G4+ enhancer,21,215.0,0.00930209644138813
ATAC,A549 G4+ enhancer,22,225.0,0.010228308849036694
ATAC,A549 G4+ enhancer,23,235.0,0.012449532747268677
ATAC,A549 G4+ enhancer,24,245.0,0.01379836443811655
ATAC,A549 G4+ enhancer,25,255.0,0.016524599865078926
ATAC,A549 G4+ enhancer,26,265.0,0.016763970255851746
ATAC,A549 G4+ enhancer,27,275.0,0.013524209149181843
ATAC,A549 G4+ enhancer,28,285.0,0.010049724951386452
ATAC,A549 G4+ enhancer,29,295.0,0.008683226071298122
ATAC,A549 G4+ enhancer,30,305.0,0.008704310283064842
ATAC,A549 G4+ enhancer,31,315.0,0.009092512540519238
ATAC,A549 G4+ enhancer,32,325.0,0.008189073763787746
ATAC,A549 G4+ enhancer,33,335.0,0.005843814462423325
ATAC,A549 G4+ enhancer,34,345.0,0.004656301345676184
ATAC,A549 G4+ enhancer,35,355.0,0.00442922580987215
ATAC,A549 G4+ enhancer,36,365.0,0.004078758880496025
ATAC,A549 G4+ enhancer,37,375.0,0.004084664396941662
ATAC,A549 G4+ enhancer,38,385.0,0.004737567156553268
ATAC,A549 G4+ enhancer,39,395.0,0.005592970177531242
ATAC,A549 G4+ enhancer,40,405.0,0.0051536704413592815
ATAC,A549 G4+ enhancer,41,415.0,0.004817048087716103
ATAC,A549 G4+ enhancer,42,425.0,0.004190461710095406
ATAC,A549 G4+ enhancer,43,435.0,0.004789825528860092
ATAC,A549 G4+ enhancer,44,445.0,0.009374033659696579
ATAC,A549 G4+ enhancer,45,455.0,0.01893545687198639
ATAC,A549 G4+ enhancer,46,465.0,0.013696837238967419
ATAC,A549 G4+ enhancer,47,475.0,0.006219895090907812
ATAC,A549 G4+ enhancer,48,485.0,0.005442359950393438
ATAC,A549 G4+ enhancer,49,495.0,0.004982460290193558
ATAC,A549 G4+ enhancer,50,505.0,0.004726858343929052
ATAC,A549 G4+ enhancer,51,515.0,0.005463017616420984
ATAC,A549 G4+ enhancer,52,525.0,0.007170066237449646
ATAC,A549 G4+ enhancer,53,535.0,0.008940323255956173
ATAC,A549 G4+ enhancer,54,545.0,0.009379154071211815
ATAC,A549 G4+ enhancer,55,555.0,0.008218222297728062
ATAC,A549 G4+ enhancer,56,565.0,0.007636053021997213
ATAC,A549 G4+ enhancer,57,575.0,0.007470381911844015
ATAC,A549 G4+ enhancer,58,585.0,0.0061506181955337524
ATAC,A549 G4+ enhancer,59,595.0,0.0037258598022162914
ATAC,A549 G4+ enhancer,60,605.0,0.0026522683911025524
ATAC,A549 G4+ enhancer,61,615.0,0.0027576780412346125
ATAC,A549 G4+ enhancer,62,625.0,0.0036363780964165926
ATAC,A549 G4+ enhancer,63,635.0,0.006538884714245796
ATAC,A549 G4+ enhancer,64,645.0,0.007972992956638336
ATAC,A549 G4+ enhancer,65,655.0,0.00570242665708065
ATAC,A549 G4+ enhancer,66,665.0,0.004576953127980232
ATAC,A549 G4+ enhancer,67,675.0,0.004270677454769611
ATAC,A549 G4+ enhancer,68,685.0,0.004417579621076584
ATAC,A549 G4+ enhancer,69,695.0,0.006042133551090956
ATAC,A549 G4+ enhancer,70,705.0,0.010335065424442291
ATAC,A549 G4+ enhancer,71,715.0,0.017016271129250526
ATAC,A549 G4+ enhancer,72,725.0,0.021177735179662704
ATAC,A549 G4+ enhancer,73,735.0,0.018404409289360046
ATAC,A549 G4+ enhancer,74,745.0,0.013859342783689499
ATAC,A549 G4+ enhancer,75,755.0,0.01159294880926609
ATAC,A549 G4+ enhancer,76,765.0,0.010270369239151478
ATAC,A549 G4+ enhancer,77,775.0,0.008765080943703651
ATAC,A549 G4+ enhancer,78,785.0,0.009079604409635067
ATAC,A549 G4+ enhancer,79,795.0,0.012465212494134903
ATAC,A549 G4+ enhancer,80,805.0,0.014685997739434242
ATAC,A549 G4+ enhancer,81,815.0,0.012907283380627632
ATAC,A549 G4+ enhancer,82,825.0,0.010737251490354538
ATAC,A549 G4+ enhancer,83,835.0,0.010852878913283348
ATAC,A549 G4+ enhancer,84,845.0,0.013121587224304676
ATAC,A549 G4+ enhancer,85,855.0,0.016480285674333572
ATAC,A549 G4+ enhancer,86,865.0,0.019443467259407043
ATAC,A549 G4+ enhancer,87,875.0,0.022361142560839653
ATAC,A549 G4+ enhancer,88,885.0,0.023010285571217537
ATAC,A549 G4+ enhancer,89,895.0,0.02015675976872444
ATAC,A549 G4+ enhancer,90,905.0,0.014923700131475925
ATAC,A549 G4+ enhancer,91,915.0,0.012808102183043957
ATAC,A549 G4+ enhancer,92,925.0,0.011486394330859184
ATAC,A549 G4+ enhancer,93,935.0,0.010678986087441444
ATAC,A549 G4+ enhancer,94,945.0,0.011266064830124378
ATAC,A549 G4+ enhancer,95,955.0,0.012227734550833702
ATAC,A549 G4+ enhancer,96,965.0,0.014042661525309086
ATAC,A549 G4+ enhancer,97,975.0,0.01811075396835804
ATAC,A549 G4+ enhancer,98,985.0,0.025295540690422058
ATAC,A549 G4+ enhancer,99,995.0,0.04519875347614288
ATAC,HEK293T G4+ promoter,0,5.0,0.01476383302360773
ATAC,HEK293T G4+ promoter,1,15.0,0.009401557967066765
ATAC,HEK293T G4+ promoter,2,25.0,0.006613234989345074
ATAC,HEK293T G4+ promoter,3,35.0,0.004528065212070942
ATAC,HEK293T G4+ promoter,4,45.0,0.0036247808020561934
ATAC,HEK293T G4+ promoter,5,55.0,0.003660842776298523
ATAC,HEK293T G4+ promoter,6,65.0,0.00469033420085907
ATAC,HEK293T G4+ promoter,7,75.0,0.006135122384876013
ATAC,HEK293T G4+ promoter,8,85.0,0.008225723169744015
ATAC,HEK293T G4+ promoter,9,95.0,0.010195039212703705
ATAC,HEK293T G4+ promoter,10,105.0,0.010495568625628948
ATAC,HEK293T G4+ promoter,11,115.0,0.009035098366439342
ATAC,HEK293T G4+ promoter,12,125.0,0.008208227343857288
ATAC,HEK293T G4+ promoter,13,135.0,0.008386672474443913
ATAC,HEK293T G4+ promoter,14,145.0,0.007406117860227823
ATAC,HEK293T G4+ promoter,15,155.0,0.006261769682168961
ATAC,HEK293T G4+ promoter,16,165.0,0.005797389894723892
ATAC,HEK293T G4+ promoter,17,175.0,0.005400645546615124
ATAC,HEK293T G4+ promoter,18,185.0,0.004716962110251188
ATAC,HEK293T G4+ promoter,19,195.0,0.0050845639780163765
ATAC,HEK293T G4+ promoter,20,205.0,0.006437205243855715
ATAC,HEK293T G4+ promoter,21,215.0,0.007401990704238415
ATAC,HEK293T G4+ promoter,22,225.0,0.008182313293218613
ATAC,HEK293T G4+ promoter,23,235.0,0.009820816107094288
ATAC,HEK293T G4+ promoter,24,245.0,0.011607314459979534
ATAC,HEK293T G4+ promoter,25,255.0,0.013724619522690773
ATAC,HEK293T G4+ promoter,26,265.0,0.014462019316852093
ATAC,HEK293T G4+ promoter,27,275.0,0.011540801264345646
ATAC,HEK293T G4+ promoter,28,285.0,0.00767595274373889
ATAC,HEK293T G4+ promoter,29,295.0,0.005619034171104431
ATAC,HEK293T G4+ promoter,30,305.0,0.005171277094632387
ATAC,HEK293T G4+ promoter,31,315.0,0.0056615835055708885
ATAC,HEK293T G4+ promoter,32,325.0,0.0055776662193238735
ATAC,HEK293T G4+ promoter,33,335.0,0.0038622948341071606
ATAC,HEK293T G4+ promoter,34,345.0,0.0026510946918278933
ATAC,HEK293T G4+ promoter,35,355.0,0.0024658937472850084
ATAC,HEK293T G4+ promoter,36,365.0,0.0027302862145006657
ATAC,HEK293T G4+ promoter,37,375.0,0.003481561318039894
ATAC,HEK293T G4+ promoter,38,385.0,0.004856138955801725
ATAC,HEK293T G4+ promoter,39,395.0,0.005594804883003235
ATAC,HEK293T G4+ promoter,40,405.0,0.005154349375516176
ATAC,HEK293T G4+ promoter,41,415.0,0.0042367964051663876
ATAC,HEK293T G4+ promoter,42,425.0,0.003792123170569539
ATAC,HEK293T G4+ promoter,43,435.0,0.004857746884226799
ATAC,HEK293T G4+ promoter,44,445.0,0.012595066800713539
ATAC,HEK293T G4+ promoter,45,455.0,0.030174266546964645
ATAC,HEK293T G4+ promoter,46,465.0,0.026158522814512253
ATAC,HEK293T G4+ promoter,47,475.0,0.009863064624369144
ATAC,HEK293T G4+ promoter,48,485.0,0.0055715162307024
ATAC,HEK293T G4+ promoter,49,495.0,0.004187262151390314
ATAC,HEK293T G4+ promoter,50,505.0,0.0040014623664319515
ATAC,HEK293T G4+ promoter,51,515.0,0.004660008940845728
ATAC,HEK293T G4+ promoter,52,525.0,0.005641330033540726
ATAC,HEK293T G4+ promoter,53,535.0,0.006444583646953106
ATAC,HEK293T G4+ promoter,54,545.0,0.007149122189730406
ATAC,HEK293T G4+ promoter,55,555.0,0.00633074389770627
ATAC,HEK293T G4+ promoter,56,565.0,0.005122102331370115
ATAC,HEK293T G4+ promoter,57,575.0,0.0048955632373690605
ATAC,HEK293T G4+ promoter,58,585.0,0.003758795326575637
ATAC,HEK293T G4+ promoter,59,595.0,0.0023463619872927666
ATAC,HEK293T G4+ promoter,60,605.0,0.001691100187599659
ATAC,HEK293T G4+ promoter,61,615.0,0.002054610289633274
ATAC,HEK293T G4+ promoter,62,625.0,0.00367851834744215
ATAC,HEK293T G4+ promoter,63,635.0,0.006369340233504772
ATAC,HEK293T G4+ promoter,64,645.0,0.0062412964180111885
ATAC,HEK293T G4+ promoter,65,655.0,0.0045896535739302635
ATAC,HEK293T G4+ promoter,66,665.0,0.0038779661990702152
ATAC,HEK293T G4+ promoter,67,675.0,0.0037177843041718006
ATAC,HEK293T G4+ promoter,68,685.0,0.0036396330688148737
ATAC,HEK293T G4+ promoter,69,695.0,0.0050443424843251705
ATAC,HEK293T G4+ promoter,70,705.0,0.009347671642899513
ATAC,HEK293T G4+ promoter,71,715.0,0.017377635464072227
ATAC,HEK293T G4+ promoter,72,725.0,0.023083949461579323
ATAC,HEK293T G4+ promoter,73,735.0,0.01842080056667328
ATAC,HEK293T G4+ promoter,74,745.0,0.011833938769996166
ATAC,HEK293T G4+ promoter,75,755.0,0.00875027570873499
ATAC,HEK293T G4+ promoter,76,765.0,0.007449391297996044
ATAC,HEK293T G4+ promoter,77,775.0,0.007405421230942011
ATAC,HEK293T G4+ promoter,78,785.0,0.008705577813088894
ATAC,HEK293T G4+ promoter,79,795.0,0.013136748224496841
ATAC,HEK293T G4+ promoter,80,805.0,0.016961725428700447
ATAC,HEK293T G4+ promoter,81,815.0,0.014799305237829685
ATAC,HEK293T G4+ promoter,82,825.0,0.0113858412951231
ATAC,HEK293T G4+ promoter,83,835.0,0.012227789498865604
ATAC,HEK293T G4+ promoter,84,845.0,0.01665809564292431
ATAC,HEK293T G4+ promoter,85,855.0,0.021451769396662712
ATAC,HEK293T G4+ promoter,86,865.0,0.026123886927962303
ATAC,HEK293T G4+ promoter,87,875.0,0.02922307513654232
ATAC,HEK293T G4+ promoter,88,885.0,0.027333218604326248
ATAC,HEK293T G4+ promoter,89,895.0,0.02209107205271721
ATAC,HEK293T G4+ promoter,90,905.0,0.016908489167690277
ATAC,HEK293T G4+ promoter,91,915.0,0.01413713674992323
ATAC,HEK293T G4+ promoter,92,925.0,0.012743485160171986
ATAC,HEK293T G4+ promoter,93,935.0,0.012671969830989838
ATAC,HEK293T G4+ promoter,94,945.0,0.013543184846639633
ATAC,HEK293T G4+ promoter,95,955.0,0.01481893751770258
ATAC,HEK293T G4+ promoter,96,965.0,0.017314637079834938
ATAC,HEK293T G4+ promoter,97,975.0,0.022459588944911957
ATAC,HEK293T G4+ promoter,98,985.0,0.030035458505153656
ATAC,HEK293T G4+ promoter,99,995.0,0.04259867966175079
ATAC,HEK293T G4+ enhancer,0,5.0,0.011585111729800701
ATAC,HEK293T G4+ enhancer,1,15.0,0.005314980633556843
ATAC,HEK293T G4+ enhancer,2,25.0,0.0030081577133387327
ATAC,HEK293T G4+ enhancer,3,35.0,0.00240674102678895
ATAC,HEK293T G4+ enhancer,4,45.0,0.0027234377339482307
ATAC,HEK293T G4+ enhancer,5,55.0,0.003570922650396824
ATAC,HEK293T G4+ enhancer,6,65.0,0.004633413162082434
ATAC,HEK293T G4+ enhancer,7,75.0,0.005138078238815069
ATAC,HEK293T G4+ enhancer,8,85.0,0.006440861150622368
ATAC,HEK293T G4+ enhancer,9,95.0,0.007767579983919859
ATAC,HEK293T G4+ enhancer,10,105.0,0.007804289925843477
ATAC,HEK293T G4+ enhancer,11,115.0,0.006670953705906868
ATAC,HEK293T G4+ enhancer,12,125.0,0.0056547969579696655
ATAC,HEK293T G4+ enhancer,13,135.0,0.005614386405795813
ATAC,HEK293T G4+ enhancer,14,145.0,0.005994150415062904
ATAC,HEK293T G4+ enhancer,15,155.0,0.007139058783650398
ATAC,HEK293T G4+ enhancer,16,165.0,0.00877045001834631
ATAC,HEK293T G4+ enhancer,17,175.0,0.009331418201327324
ATAC,HEK293T G4+ enhancer,18,185.0,0.008300576359033585
ATAC,HEK293T G4+ enhancer,19,195.0,0.00698211370036006
ATAC,HEK293T G4+ enhancer,20,205.0,0.00633658841252327
ATAC,HEK293T G4+ enhancer,21,215.0,0.006964445114135742
ATAC,HEK293T G4+ enhancer,22,225.0,0.008827758021652699
ATAC,HEK293T G4+ enhancer,23,235.0,0.0109116705134511
ATAC,HEK293T G4+ enhancer,24,245.0,0.011727852746844292
ATAC,HEK293T G4+ enhancer,25,255.0,0.011904357932507992
ATAC,HEK293T G4+ enhancer,26,265.0,0.010343131609261036
ATAC,HEK293T G4+ enhancer,27,275.0,0.007538255304098129
ATAC,HEK293T G4+ enhancer,28,285.0,0.00581399817019701
ATAC,HEK293T G4+ enhancer,29,295.0,0.005714089144021273
ATAC,HEK293T G4+ enhancer,30,305.0,0.006667520385235548
ATAC,HEK293T G4+ enhancer,31,315.0,0.007592617999762297
ATAC,HEK293T G4+ enhancer,32,325.0,0.00708478270098567
ATAC,HEK293T G4+ enhancer,33,335.0,0.004878909792751074
ATAC,HEK293T G4+ enhancer,34,345.0,0.0038330245297402143
ATAC,HEK293T G4+ enhancer,35,355.0,0.004320024512708187
ATAC,HEK293T G4+ enhancer,36,365.0,0.005703139118850231
ATAC,HEK293T G4+ enhancer,37,375.0,0.007846410386264324
ATAC,HEK293T G4+ enhancer,38,385.0,0.00998952891677618
ATAC,HEK293T G4+ enhancer,39,395.0,0.009884659200906754
ATAC,HEK293T G4+ enhancer,40,405.0,0.007859370671212673
ATAC,HEK293T G4+ enhancer,41,415.0,0.006198478396981955
ATAC,HEK293T G4+ enhancer,42,425.0,0.004925761371850967
ATAC,HEK293T G4+ enhancer,43,435.0,0.0059217000380158424
ATAC,HEK293T G4+ enhancer,44,445.0,0.017823653295636177
ATAC,HEK293T G4+ enhancer,45,455.0,0.05798938125371933
ATAC,HEK293T G4+ enhancer,46,465.0,0.06183956190943718
ATAC,HEK293T G4+ enhancer,47,475.0,0.026098472997546196
ATAC,HEK293T G4+ enhancer,48,485.0,0.014767801389098167
ATAC,HEK293T G4+ enhancer,49,495.0,0.007916376926004887
ATAC,HEK293T G4+ enhancer,50,505.0,0.0052603185176849365
ATAC,HEK293T G4+ enhancer,51,515.0,0.004688233137130737
ATAC,HEK293T G4+ enhancer,52,525.0,0.005431578028947115
ATAC,HEK293T G4+ enhancer,53,535.0,0.00768651906400919
ATAC,HEK293T G4+ enhancer,54,545.0,0.010103020817041397
ATAC,HEK293T G4+ enhancer,55,555.0,0.008091756142675877
ATAC,HEK293T G4+ enhancer,56,565.0,0.0046900431625545025
ATAC,HEK293T G4+ enhancer,57,575.0,0.0034521636553108692
ATAC,HEK293T G4+ enhancer,58,585.0,0.002591595286503434
ATAC,HEK293T G4+ enhancer,59,595.0,0.0021046232432127
ATAC,HEK293T G4+ enhancer,60,605.0,0.0025729176122695208
ATAC,HEK293T G4+ enhancer,61,615.0,0.004676392767578363
ATAC,HEK293T G4+ enhancer,62,625.0,0.01191926933825016
ATAC,HEK293T G4+ enhancer,63,635.0,0.022865217179059982
ATAC,HEK293T G4+ enhancer,64,645.0,0.01791069097816944
ATAC,HEK293T G4+ enhancer,65,655.0,0.010059003718197346
ATAC,HEK293T G4+ enhancer,66,665.0,0.008971834555268288
ATAC,HEK293T G4+ enhancer,67,675.0,0.007948918268084526
ATAC,HEK293T G4+ enhancer,68,685.0,0.0054022157564759254
ATAC,HEK293T G4+ enhancer,69,695.0,0.004572484642267227
ATAC,HEK293T G4+ enhancer,70,705.0,0.005616181995719671
ATAC,HEK293T G4+ enhancer,71,715.0,0.008765020407736301
ATAC,HEK293T G4+ enhancer,72,725.0,0.012944384478032589
ATAC,HEK293T G4+ enhancer,73,735.0,0.013893497176468372
ATAC,HEK293T G4+ enhancer,74,745.0,0.012067258358001709
ATAC,HEK293T G4+ enhancer,75,755.0,0.00971039105206728
ATAC,HEK293T G4+ enhancer,76,765.0,0.007330447901040316
ATAC,HEK293T G4+ enhancer,77,775.0,0.006132133770734072
ATAC,HEK293T G4+ enhancer,78,785.0,0.007045075763016939
ATAC,HEK293T G4+ enhancer,79,795.0,0.01152722630649805
ATAC,HEK293T G4+ enhancer,80,805.0,0.014917958527803421
ATAC,HEK293T G4+ enhancer,81,815.0,0.012406635098159313
ATAC,HEK293T G4+ enhancer,82,825.0,0.009092509746551514
ATAC,HEK293T G4+ enhancer,83,835.0,0.00850170012563467
ATAC,HEK293T G4+ enhancer,84,845.0,0.010901635512709618
ATAC,HEK293T G4+ enhancer,85,855.0,0.015916984528303146
ATAC,HEK293T G4+ enhancer,86,865.0,0.021063413470983505
ATAC,HEK293T G4+ enhancer,87,875.0,0.02098670043051243
ATAC,HEK293T G4+ enhancer,88,885.0,0.01791391335427761
ATAC,HEK293T G4+ enhancer,89,895.0,0.014453798532485962
ATAC,HEK293T G4+ enhancer,90,905.0,0.010947780683636665
ATAC,HEK293T G4+ enhancer,91,915.0,0.009354433044791222
ATAC,HEK293T G4+ enhancer,92,925.0,0.00800661463290453
ATAC,HEK293T G4+ enhancer,93,935.0,0.007158151362091303
ATAC,HEK293T G4+ enhancer,94,945.0,0.007324169389903545
ATAC,HEK293T G4+ enhancer,95,955.0,0.007802568841725588
ATAC,HEK293T G4+ enhancer,96,965.0,0.009120039641857147
ATAC,HEK293T G4+ enhancer,97,975.0,0.012199119664728642
ATAC,HEK293T G4+ enhancer,98,985.0,0.018148034811019897
ATAC,HEK293T G4+ enhancer,99,995.0,0.027678614482283592
ATAC,A549 G4-,0,5.0,0.00471344543620944
ATAC,A549 G4-,1,15.0,0.001969957258552313
ATAC,A549 G4-,2,25.0,0.0013966977130621672
ATAC,A549 G4-,3,35.0,0.0014861555537208915
ATAC,A549 G4-,4,45.0,0.0019806926138699055
ATAC,A549 G4-,5,55.0,0.0027908654883503914
ATAC,A549 G4-,6,65.0,0.0038242656737565994
ATAC,A549 G4-,7,75.0,0.003027308965101838
ATAC,A549 G4-,8,85.0,0.0022746354807168245
ATAC,A549 G4-,9,95.0,0.002258105669170618
ATAC,A549 G4-,10,105.0,0.002258865162730217
ATAC,A549 G4-,11,115.0,0.0021120982710272074
ATAC,A549 G4-,12,125.0,0.0020409857388585806
ATAC,A549 G4-,13,135.0,0.0021920339204370975
ATAC,A549 G4-,14,145.0,0.0024100029841065407
ATAC,A549 G4-,15,155.0,0.0028688872698694468
ATAC,A549 G4-,16,165.0,0.0033946705516427755
ATAC,A549 G4-,17,175.0,0.0035910578444600105
ATAC,A549 G4-,18,185.0,0.0035513725597411394
ATAC,A549 G4-,19,195.0,0.003146019298583269
ATAC,A549 G4-,20,205.0,0.0025144689716398716
ATAC,A549 G4-,21,215.0,0.0023043197579681873
ATAC,A549 G4-,22,225.0,0.0028266278095543385
ATAC,A549 G4-,23,235.0,0.003565170569345355
ATAC,A549 G4-,24,245.0,0.003798314370214939
ATAC,A549 G4-,25,255.0,0.0037152147851884365
ATAC,A549 G4-,26,265.0,0.0031505958177149296
ATAC,A549 G4-,27,275.0,0.002426126739010215
ATAC,A549 G4-,28,285.0,0.0022783316671848297
ATAC,A549 G4-,29,295.0,0.0027870323974639177
ATAC,A549 G4-,30,305.0,0.003585484577342868
ATAC,A549 G4-,31,315.0,0.003932596649974585
ATAC,A549 G4-,32,325.0,0.003167698159813881
ATAC,A549 G4-,33,335.0,0.002396575640887022
ATAC,A549 G4-,34,345.0,0.002826652256771922
ATAC,A549 G4-,35,355.0,0.005722883157432079
ATAC,A549 G4-,36,365.0,0.013594401068985462
ATAC,A549 G4-,37,375.0,0.024886971339583397
ATAC,A549 G4-,38,385.0,0.02912493236362934
ATAC,A549 G4-,39,395.0,0.023509399965405464
ATAC,A549 G4-,40,405.0,0.016356149688363075
ATAC,A549 G4-,41,415.0,0.011517641134560108
ATAC,A549 G4-,42,425.0,0.007552715018391609
ATAC,A549 G4-,43,435.0,0.00510135293006897
ATAC,A549 G4-,44,445.0,0.009692475199699402
ATAC,A549 G4-,45,455.0,0.04460753872990608
ATAC,A549 G4-,46,465.0,0.09492237865924835
ATAC,A549 G4-,47,475.0,0.10052217543125153
ATAC,A549 G4-,48,485.0,0.07536550611257553
ATAC,A549 G4-,49,495.0,0.027494890615344048
ATAC,A549 G4-,50,505.0,0.010735374875366688
ATAC,A549 G4-,51,515.0,0.007755032740533352
ATAC,A549 G4-,52,525.0,0.008181925863027573
ATAC,A549 G4-,53,535.0,0.010735583491623402
ATAC,A549 G4-,54,545.0,0.012932267971336842
ATAC,A549 G4-,55,555.0,0.009102359414100647
ATAC,A549 G4-,56,565.0,0.004105374217033386
ATAC,A549 G4-,57,575.0,0.0022145179100334644
ATAC,A549 G4-,58,585.0,0.0016231611371040344
ATAC,A549 G4-,59,595.0,0.0016288801562041044
ATAC,A549 G4-,60,605.0,0.002813800936564803
ATAC,A549 G4-,61,615.0,0.008447522297501564
ATAC,A549 G4-,62,625.0,0.03334454447031021
ATAC,A549 G4-,63,635.0,0.07175221294164658
ATAC,A549 G4-,64,645.0,0.048142313957214355
ATAC,A549 G4-,65,655.0,0.01659516803920269
ATAC,A549 G4-,66,665.0,0.009422697126865387
ATAC,A549 G4-,67,675.0,0.007715293206274509
ATAC,A549 G4-,68,685.0,0.0052655949257314205
ATAC,A549 G4-,69,695.0,0.003807312808930874
ATAC,A549 G4-,70,705.0,0.0036617887672036886
ATAC,A549 G4-,71,715.0,0.004617662634700537
ATAC,A549 G4-,72,725.0,0.006756031885743141
ATAC,A549 G4-,73,735.0,0.007702565286308527
ATAC,A549 G4-,74,745.0,0.006320314947515726
ATAC,A549 G4-,75,755.0,0.0043448470532894135
ATAC,A549 G4-,76,765.0,0.00271803280338645
ATAC,A549 G4-,77,775.0,0.0020278834272176027
ATAC,A549 G4-,78,785.0,0.0025257098022848368
ATAC,A549 G4-,79,795.0,0.0043435185216367245
ATAC,A549 G4-,80,805.0,0.005538109689950943
ATAC,A549 G4-,81,815.0,0.0044747102074325085
ATAC,A549 G4-,82,825.0,0.003303064964711666
ATAC,A549 G4-,83,835.0,0.003059036796912551
ATAC,A549 G4-,84,845.0,0.00393585255369544
ATAC,A549 G4-,85,855.0,0.006413063034415245
ATAC,A549 G4-,86,865.0,0.008932781405746937
ATAC,A549 G4-,87,875.0,0.007715723942965269
ATAC,A549 G4-,88,885.0,0.005472898483276367
ATAC,A549 G4-,89,895.0,0.004349331371486187
ATAC,A549 G4-,90,905.0,0.003745393129065633
ATAC,A549 G4-,91,915.0,0.00378075847402215
ATAC,A549 G4-,92,925.0,0.0032878972124308348
ATAC,A549 G4-,93,935.0,0.0023898608051240444
ATAC,A549 G4-,94,945.0,0.00215649651363492
ATAC,A549 G4-,95,955.0,0.002386185573413968
ATAC,A549 G4-,96,965.0,0.0026731700636446476
ATAC,A549 G4-,97,975.0,0.003295502858236432
ATAC,A549 G4-,98,985.0,0.004704783670604229
ATAC,A549 G4-,99,995.0,0.008511388674378395
